utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
1980-01-01T00:00:00Z,-3.6400,0.0000,0.0000,-0.7200,0.0000,0.0000,4.6640,0.0000,0.0000,-6.2870,0.0000,0.0000,-3.4220,0.0000,0.0000,-1.2610,0.0000,0.0000,-1.8700,0.0000,0.0000,-7.0600,0.0000,0.0000,8.0660,0.0000,0.0000,-6.2540,0.0000,0.0000,-0.5370,0.0000,0.0000,-1.2490,0.0000,0.0000,9.9120,0.0000,0.0000,-0.8800,0.0000,0.0000,-3.0210,0.0000,0.0000,1.2920,0.0000,0.0000,0.3010,0.0000,0.0000,-6.5410,0.0000,0.0000,-5.1500,0.0000,0.0000,-7.1660,0.0000,0.0000,2.3820,0.0000,0.0000,-7.0380,0.0000,0.0000,-3.7210,0.0000,0.0000,12.8620,0.0000,0.0000,-0.0310,0.0000,0.0000,-3.9450,0.0000,0.0000,-3.0550,0.0000,0.0000,-4.6480,0.0000,0.0000
1980-01-01T01:00:00Z,-3.8030,0.0000,0.0000,-1.1650,0.0000,0.0000,4.0520,0.0000,0.0000,-6.6020,0.0000,0.0000,-3.3600,0.0000,0.0000,-1.4140,0.0000,0.0000,-1.9140,0.0000,0.0000,-7.3410,0.0000,0.0000,7.9600,0.0000,0.0000,-6.2320,0.0000,0.0000,-0.4890,0.0000,0.0000,-1.3770,0.0000,0.0000,9.3690,0.0000,0.0000,-0.8880,0.0000,0.0000,-2.7930,0.0000,0.0000,1.1210,0.0000,0.0000,0.1450,0.0000,0.0000,-6.5090,0.0000,0.0000,-5.3330,0.0000,0.0000,-7.3710,0.0000,0.0000,2.2360,0.0000,0.0000,-6.9410,0.0000,0.0000,-3.8060,0.0000,0.0000,12.7570,0.0000,0.0000,0.3110,0.0000,0.0000,-4.0530,0.0000,0.0000,-3.2720,0.0000,0.0000,-4.5540,0.0000,0.0000
1980-01-01T02:00:00Z,-3.9690,0.0000,0.0000,-1.4340,0.0000,0.0000,3.5810,0.0000,0.0000,-6.9810,0.0000,0.0000,-3.4290,0.0000,0.0000,-1.5710,0.0000,0.0000,-1.9760,0.0000,0.0000,-7.5910,0.0000,0.0000,8.0080,0.0000,0.0000,-6.3430,0.0000,0.0000,-0.3910,0.0000,0.0000,-1.4490,0.0000,0.0000,9.0560,0.0000,0.0000,-0.9500,0.0000,0.0000,-2.5970,0.0000,0.0000,0.9800,0.0000,0.0000,-0.0290,0.0000,0.0000,-6.4160,0.0000,0.0000,-5.1670,0.0000,0.0000,-7.3420,0.0000,0.0000,2.0860,0.0000,0.0000,-6.8560,0.0000,0.0000,-3.8680,0.0000,0.0000,12.6740,0.0000,0.0000,0.5680,0.0000,0.0000,-4.1290,0.0000,0.0000,-3.6390,0.0000,0.0000,-4.4550,0.0000,0.0000
1980-01-01T03:00:00Z,-4.0760,0.0000,0.0000,-1.8430,0.0000,0.0000,3.1970,0.0000,0.0000,-7.3680,0.0000,0.0000,-3.6970,0.0000,0.0000,-1.7600,0.0000,0.0000,-2.0400,0.0000,0.0000,-7.7160,0.0000,0.0000,8.0650,0.0000,0.0000,-6.5500,0.0000,0.0000,-0.3540,0.0000,0.0000,-1.4810,0.0000,0.0000,8.6580,0.0000,0.0000,-1.1570,0.0000,0.0000,-2.5680,0.0000,0.0000,0.9440,0.0000,0.0000,-0.1910,0.0000,0.0000,-6.1970,0.0000,0.0000,-5.1050,0.0000,0.0000,-7.2060,0.0000,0.0000,1.8610,0.0000,0.0000,-6.7610,0.0000,0.0000,-3.9340,0.0000,0.0000,12.6220,0.0000,0.0000,0.6100,0.0000,0.0000,-4.1390,0.0000,0.0000,-4.2020,0.0000,0.0000,-4.4210,0.0000,0.0000
1980-01-01T04:00:00Z,-4.2480,0.0000,0.0000,-2.0940,0.0000,0.0000,2.7500,0.0000,0.0000,-7.8490,0.0000,0.0000,-4.0810,0.0000,0.0000,-1.9950,0.0000,0.0000,-2.1060,0.0000,0.0000,-7.6380,0.0000,0.0000,8.0090,0.0000,0.0000,-6.7220,0.0000,0.0000,-0.3540,0.0000,0.0000,-1.4330,0.0000,0.0000,8.3350,0.0000,0.0000,-1.4680,0.0000,0.0000,-2.6890,0.0000,0.0000,0.9100,0.0000,0.0000,-0.2750,0.0000,0.0000,-5.8990,0.0000,0.0000,-5.2180,0.0000,0.0000,-7.0730,0.0000,0.0000,1.7130,0.0000,0.0000,-6.5690,0.0000,0.0000,-4.0640,0.0000,0.0000,12.5220,0.0000,0.0000,0.4620,0.0000,0.0000,-4.2390,0.0000,0.0000,-4.7320,0.0000,0.0000,-4.4490,0.0000,0.0000
1980-01-01T05:00:00Z,-4.5270,0.0000,0.0000,-2.0600,0.0000,0.0000,2.3970,0.0102,0.3956,-8.1120,0.0000,0.0000,-4.1770,0.0000,0.0000,-2.1900,0.0000,0.0000,-2.1370,0.0000,0.0000,-7.4320,0.0000,0.0000,7.9500,0.0000,0.0000,-6.8210,0.0000,0.0000,-0.3970,0.0000,0.0000,-1.4260,0.0000,0.0000,8.0690,0.0521,1.3162,-1.7380,0.0000,0.0000,-2.8060,0.0000,0.0000,0.9030,0.0000,0.0000,-0.2820,0.0000,0.0000,-5.7040,0.0000,0.0000,-5.2980,0.0000,0.0000,-6.8640,0.0000,0.0000,1.5960,0.0000,0.0000,-6.5610,0.0000,0.0000,-4.1950,0.0000,0.0000,12.3930,0.0000,0.0000,0.1580,0.0005,0.0514,-4.3350,0.0000,0.0000,-5.1550,0.0000,0.0000,-4.5170,0.0000,0.0000
1980-01-01T06:00:00Z,-4.8400,0.0239,0.4413,-1.8800,0.0000,0.0000,2.4870,2.1147,33.8837,-7.9980,0.0000,0.0000,-4.1920,0.0038,0.1368,-2.3160,0.0000,0.0000,-2.1560,0.0000,0.0000,-7.3140,0.0000,0.0000,7.8070,0.0000,0.0000,-6.8760,0.0000,0.0000,-0.4210,0.0000,0.0008,-1.4820,0.0000,0.0000,8.0660,3.4501,42.1298,-1.9890,0.1931,3.0941,-2.9150,0.0401,2.1752,0.8900,0.0000,0.0000,-0.1840,0.8428,4.3465,-5.7040,0.0087,0.2559,-5.4230,0.0000,0.0000,-6.7530,0.0019,0.0483,1.5050,0.0000,0.0000,-6.6340,0.0000,0.0000,-4.3120,0.0110,0.4919,12.2290,0.0000,0.0000,-0.1620,0.2407,12.0231,-4.3840,0.0000,0.0000,-5.4160,0.1808,1.3320,-4.6070,0.0426,1.7088
1980-01-01T07:00:00Z,-4.7030,4.6844,33.5061,-1.7790,0.0168,0.5700,2.9270,6.6590,86.1208,-7.7010,0.6893,10.7658,-3.9510,1.6139,23.4181,-2.4390,0.1648,4.9126,-2.1730,0.0066,0.2932,-7.2210,0.2760,5.7000,7.7590,0.7364,6.3074,-6.9410,0.0141,0.7144,-0.4040,0.1223,3.3003,-1.5790,0.0000,0.0000,8.3470,18.9413,114.2656,-1.4560,9.6194,52.0494,-2.8010,0.8621,29.3190,0.7960,0.0000,0.0000,0.8390,27.6209,48.0977,-5.4740,0.9448,18.2143,-5.2940,0.0849,2.4994,-6.6360,0.9034,13.4459,1.3210,0.0018,0.1485,-6.8040,0.0000,0.0000,-4.1740,0.6938,19.1518,12.0430,0.0113,0.1238,-0.2580,1.0967,42.8109,-4.4680,0.0043,0.2284,-4.3930,25.4063,42.5939,-4.2540,1.1625,29.9951
1980-01-01T08:00:00Z,-3.8350,30.1528,90.8233,-1.0900,1.0475,24.1737,3.0230,10.3980,126.1215,-6.6690,8.6186,64.3156,-2.9050,9.1172,74.3132,-2.2040,2.0364,38.6062,-2.0340,0.8823,18.4301,-6.7790,2.6294,32.1775,8.6510,10.7892,58.9658,-6.8570,0.5006,12.0654,0.2900,2.2864,38.0841,-1.5840,0.2142,5.8579,8.6630,44.5620,172.8768,0.0380,41.5841,106.2609,-2.3540,3.0385,68.5157,0.7340,0.0065,0.3066,2.8000,102.9430,88.3141,-4.6540,4.0573,51.4073,-4.5400,2.0921,36.0938,-6.0150,5.3815,47.2635,1.2980,0.2223,12.5921,-6.8610,0.1315,2.2299,-3.5340,3.1822,56.4284,12.3810,11.2534,36.8352,-0.2150,2.8222,79.1826,-4.3620,0.5903,12.8326,-2.0110,115.8052,68.3450,-3.5400,3.9085,70.0679
1980-01-01T09:00:00Z,-2.8040,61.2307,126.7209,-0.2340,2.9362,56.8181,2.9730,14.6932,156.2957,-4.7660,38.9550,118.8721,-1.8870,15.0980,109.3193,-1.6160,6.3773,78.7816,-1.5430,4.5477,52.5683,-6.1880,6.5141,54.0890,9.8790,46.3259,124.4891,-6.5850,1.3634,26.0927,1.2840,8.3023,87.9055,-1.1220,2.2220,37.5279,9.0120,63.3110,206.2148,1.3130,110.1433,130.2701,-1.5770,6.5318,104.2677,0.9620,1.3150,22.4200,4.3520,181.9109,105.7040,-3.8970,11.1061,82.4110,-3.6470,9.1215,85.3981,-5.1880,8.6868,67.2355,1.6080,0.9646,38.4399,-6.7870,2.3621,20.9055,-2.7460,6.0893,85.6403,13.4230,76.8389,92.9476,-0.0920,5.5566,111.5644,-3.8750,2.3433,36.1262,0.1070,222.8144,66.6851,-2.7330,7.6644,103.7281
1980-01-01T10:00:00Z,-2.1240,82.8334,143.7884,0.5070,6.5616,89.9512,2.9280,17.0849,166.8176,-3.3180,95.9476,140.3777,-1.0950,17.1473,126.1806,-1.0150,14.3075,113.1343,-0.9820,9.1116,76.4461,-5.7290,6.9673,58.0843,11.1460,106.8132,161.6268,-6.4350,1.8711,31.3267,2.2000,19.3754,132.7255,-0.4650,8.6616,77.9934,9.1390,76.4420,217.3420,2.1780,186.2807,121.1125,-0.7570,12.0700,131.8954,1.6540,15.2533,72.1568,5.5730,257.7537,102.5782,-3.3640,15.0449,92.4655,-2.9660,14.7153,115.9559,-4.6510,15.2646,80.2110,1.8940,2.1287,63.5783,-6.6020,7.0317,39.7611,-2.0330,7.6075,98.8298,14.0500,176.8817,114.6286,0.1810,11.1742,141.5460,-3.4120,4.2763,51.5722,0.9450,279.8187,65.1479,-2.0380,12.4417,126.5117
1980-01-01T11:00:00Z,-1.7690,84.4939,144.5490,1.0970,11.6832,112.8793,2.4930,16.8537,156.6806,-2.5560,129.6515,139.8367,-0.6510,14.7525,122.4407,-0.5750,19.4516,125.1537,-0.6030,10.7005,82.4257,-5.5770,4.7303,46.6887,12.3720,188.6624,162.7991,-6.5940,1.0880,22.4359,2.8230,23.2392,149.1470,0.0740,19.5771,106.0663,9.0810,83.4556,204.9517,2.8000,221.2288,103.4297,-0.1250,16.9722,138.2237,2.2090,53.5531,98.7056,6.3640,277.9811,98.7130,-3.1230,10.5570,79.6047,-2.2700,14.0695,121.7750,-4.4850,10.2834,67.1689,2.1500,2.7627,74.3584,-6.4360,9.3429,45.6397,-1.6170,6.7547,92.9695,14.5710,267.8209,117.0959,0.2770,10.7858,130.3019,-3.1670,4.5231,52.1099,1.3850,288.4893,62.4112,-1.5780,15.2957,128.8335
1980-01-01T12:00:00Z,-1.7000,58.3980,129.5314,1.4600,13.8024,112.9438,1.6760,13.9157,127.1370,-2.2370,97.9091,141.0835,-0.5180,9.5973,99.4620,-0.3930,14.6098,109.9835,-0.5130,7.9684,69.6565,-5.9020,1.3911,21.5189,13.2700,251.1216,143.1490,-6.9770,0.2304,6.9495,3.1550,23.7135,147.7601,0.4520,30.1646,113.1718,9.1530,80.5426,170.0369,3.1280,192.8578,89.8865,0.2220,16.6114,118.9250,2.5400,78.0934,100.7358,6.6060,236.3306,97.3979,-3.5090,3.6901,47.5211,-1.7160,16.5863,122.0276,-4.7390,3.6724,38.4570,2.3820,2.9352,73.3174,-6.4220,6.5187,37.1016,-1.5170,4.2947,70.3361,14.9490,277.2194,128.9687,0.0900,8.9866,103.9626,-3.1690,2.9068,38.1032,1.5660,235.1240,62.2563,-1.4130,12.1735,106.0095
1980-01-01T13:00:00Z,-1.9510,25.6048,93.0584,1.4790,11.5370,92.9520,0.6740,6.9724,75.7916,-2.3420,18.6006,108.3370,-0.7190,3.4746,57.5266,-0.5270,6.6458,74.2498,-0.8350,2.9515,39.5156,-6.4790,0.0279,0.9063,13.6480,209.1126,138.9200,-7.3090,0.0008,0.0636,3.1510,15.8679,120.8062,0.4980,29.5444,98.2871,8.9900,57.7248,117.5011,3.0010,108.8942,78.4935,0.1750,9.4567,76.2637,2.6000,75.1181,91.7473,6.4040,146.9166,93.8883,-4.4990,0.4163,11.2044,-1.5380,10.5183,92.9998,-5.5310,0.3292,6.2494,2.4980,2.6179,60.6666,-6.7280,1.9686,16.4979,-1.8990,1.5010,34.9995,14.9950,233.2561,138.6178,-0.4670,4.8693,60.1413,-3.5060,0.8435,14.6211,1.3410,151.2525,55.3680,-1.6260,5.2876,62.4687
1980-01-01T14:00:00Z,-2.7600,3.8573,34.6902,0.8960,3.4465,47.3594,-0.4180,1.2198,17.6919,-2.9320,2.9679,47.9971,-1.2870,0.4822,14.7638,-1.0360,1.4056,28.5344,-1.4470,0.2689,6.5204,-6.6360,0.0000,0.0000,13.5850,154.5163,118.2808,-7.3220,0.0000,0.0000,2.5720,5.9761,72.5468,-0.0330,16.6450,65.2743,8.3480,13.8786,49.0936,1.6720,22.9298,45.3689,-0.4870,1.7777,21.2382,2.2100,45.1103,72.3720,5.3310,44.4905,71.2352,-5.2690,0.0000,0.0013,-1.9400,4.1189,50.1766,-6.2310,0.0000,0.0000,2.3410,1.1229,31.0678,-7.3290,0.0424,0.9847,-2.6680,0.1223,4.3374,14.7490,166.7176,131.8933,-1.3920,0.3735,8.0982,-3.9070,0.0222,0.8375,-0.1140,42.4479,39.5835,-2.2650,0.7172,13.6171
1980-01-01T15:00:00Z,-3.7100,0.0268,0.7053,0.0440,0.2044,5.7480,-1.2320,0.0000,0.0000,-4.0070,0.1936,6.2293,-1.8830,0.0002,0.0144,-1.7260,0.0404,1.4596,-1.7110,0.0000,0.0000,-6.6680,0.0000,0.0000,12.8880,65.3938,87.1200,-7.2670,0.0000,0.0000,1.4820,0.8889,20.8053,-1.5750,2.5998,17.3498,7.3070,0.0375,0.5648,0.0870,0.1680,1.4105,-1.5150,0.0005,0.0118,0.9850,10.4924,34.6537,3.8900,2.5936,12.8176,-5.5350,0.0000,0.0000,-3.2030,0.3890,7.1739,-6.4020,0.0000,0.0000,1.9720,0.0485,2.3136,-7.7280,0.0000,0.0000,-3.0520,0.0000,0.0000,14.3710,99.5148,102.5860,-2.0950,0.0000,0.0000,-4.1360,0.0000,0.0000,-1.7560,0.4768,2.0228,-2.9380,0.0000,0.0001
1980-01-01T16:00:00Z,-4.1710,0.0000,0.0000,-0.0940,0.0000,0.0000,-1.6450,0.0000,0.0000,-4.7840,0.0000,0.0000,-2.3630,0.0000,0.0000,-2.0770,0.0000,0.0000,-1.7550,0.0000,0.0000,-6.8090,0.0000,0.0000,11.2000,9.0642,27.3072,-7.2930,0.0000,0.0000,0.6350,0.0045,0.2522,-2.4430,0.0003,0.0167,6.6160,0.0000,0.0000,-0.5560,0.0000,0.0000,-2.3220,0.0000,0.0000,-0.1820,0.0980,0.9893,3.2570,0.0000,0.0006,-5.8360,0.0000,0.0000,-4.2350,0.0000,0.0000,-6.6870,0.0000,0.0000,1.9860,0.0000,0.0000,-8.0090,0.0000,0.0000,-3.2200,0.0000,0.0000,13.5690,28.0967,51.8308,-2.6290,0.0000,0.0000,-4.3790,0.0000,0.0000,-2.5850,0.0000,0.0000,-3.4010,0.0000,0.0000
1980-01-01T17:00:00Z,-4.4520,0.0000,0.0000,0.0100,0.0000,0.0000,-1.9010,0.0000,0.0000,-5.1390,0.0000,0.0000,-2.7380,0.0000,0.0000,-2.2630,0.0000,0.0000,-1.7830,0.0000,0.0000,-6.9500,0.0000,0.0000,10.0190,0.8931,2.8418,-7.3790,0.0000,0.0000,0.3280,0.0000,0.0000,-2.4940,0.0000,0.0000,6.1180,0.0000,0.0000,-0.9530,0.0000,0.0000,-2.9290,0.0000,0.0000,-0.4770,0.0000,0.0000,3.0240,0.0000,0.0000,-5.9460,0.0000,0.0000,-4.4020,0.0000,0.0000,-7.0770,0.0000,0.0000,2.1010,0.0000,0.0000,-8.2060,0.0000,0.0000,-3.3850,0.0000,0.0000,11.9570,2.0884,4.4303,-3.1150,0.0000,0.0000,-4.6400,0.0000,0.0000,-3.1710,0.0000,0.0000,-3.7880,0.0000,0.0000
1980-01-01T18:00:00Z,-4.7060,0.0000,0.0000,0.0610,0.0000,0.0000,-2.0550,0.0000,0.0000,-5.3830,0.0000,0.0000,-3.0820,0.0000,0.0000,-2.4620,0.0000,0.0000,-1.8450,0.0000,0.0000,-7.1280,0.0000,0.0000,9.5420,0.0030,0.0491,-7.4610,0.0000,0.0000,0.0440,0.0000,0.0000,-2.6110,0.0000,0.0000,5.5620,0.0000,0.0000,-1.2870,0.0000,0.0000,-3.2560,0.0000,0.0000,-0.5810,0.0000,0.0000,2.8840,0.0000,0.0000,-6.0210,0.0000,0.0000,-4.3880,0.0000,0.0000,-7.4470,0.0000,0.0000,2.1640,0.0000,0.0000,-8.3560,0.0000,0.0000,-3.5690,0.0000,0.0000,11.5460,0.0287,0.2282,-3.4690,0.0000,0.0000,-4.9050,0.0000,0.0000,-3.5570,0.0000,0.0000,-4.1810,0.0000,0.0000
1980-01-01T19:00:00Z,-5.0250,0.0000,0.0000,0.0680,0.0000,0.0000,-2.2140,0.0000,0.0000,-5.6030,0.0000,0.0000,-3.2730,0.0000,0.0000,-2.5700,0.0000,0.0000,-1.8780,0.0000,0.0000,-7.3840,0.0000,0.0000,9.0520,0.0000,0.0000,-7.5330,0.0000,0.0000,-0.2300,0.0000,0.0000,-2.7170,0.0000,0.0000,4.8820,0.0000,0.0000,-1.6020,0.0000,0.0000,-3.5060,0.0000,0.0000,-0.6650,0.0000,0.0000,2.6880,0.0000,0.0000,-6.0000,0.0000,0.0000,-4.3080,0.0000,0.0000,-7.7600,0.0000,0.0000,2.1630,0.0000,0.0000,-8.5430,0.0000,0.0000,-3.7400,0.0000,0.0000,11.1980,0.0000,0.0000,-3.7710,0.0000,0.0000,-5.1380,0.0000,0.0000,-3.8590,0.0000,0.0000,-4.4980,0.0000,0.0000
1980-01-01T20:00:00Z,-5.3460,0.0000,0.0000,0.1370,0.0000,0.0000,-2.4410,0.0000,0.0000,-5.7980,0.0000,0.0000,-3.4660,0.0000,0.0000,-2.6500,0.0000,0.0000,-1.8530,0.0000,0.0000,-7.6490,0.0000,0.0000,8.6360,0.0000,0.0000,-7.7500,0.0000,0.0000,-0.5000,0.0000,0.0000,-2.7550,0.0000,0.0000,4.5910,0.0000,0.0000,-1.8830,0.0000,0.0000,-3.7480,0.0000,0.0000,-0.7670,0.0000,0.0000,2.4640,0.0000,0.0000,-6.0070,0.0000,0.0000,-4.1590,0.0000,0.0000,-7.7460,0.0000,0.0000,2.0560,0.0000,0.0000,-8.7070,0.0000,0.0000,-3.9180,0.0000,0.0000,10.9690,0.0000,0.0000,-4.0570,0.0000,0.0000,-5.3150,0.0000,0.0000,-4.0720,0.0000,0.0000,-4.7360,0.0000,0.0000
1980-01-01T21:00:00Z,-5.7320,0.0000,0.0000,0.3430,0.0000,0.0000,-2.6910,0.0000,0.0000,-6.0590,0.0000,0.0000,-3.5840,0.0000,0.0000,-2.7250,0.0000,0.0000,-1.7870,0.0000,0.0000,-7.7260,0.0000,0.0000,8.2610,0.0000,0.0000,-8.0130,0.0000,0.0000,-0.7090,0.0000,0.0000,-2.8860,0.0000,0.0000,4.5160,0.0000,0.0000,-2.1600,0.0000,0.0000,-3.9800,0.0000,0.0000,-0.8350,0.0000,0.0000,2.2770,0.0000,0.0000,-6.0310,0.0000,0.0000,-4.2130,0.0000,0.0000,-7.4300,0.0000,0.0000,1.7580,0.0000,0.0000,-8.6730,0.0000,0.0000,-3.9920,0.0000,0.0000,10.8300,0.0000,0.0000,-4.2910,0.0000,0.0000,-5.4430,0.0000,0.0000,-4.3930,0.0000,0.0000,-4.8800,0.0000,0.0000
1980-01-01T22:00:00Z,-6.1300,0.0000,0.0000,0.4960,0.0000,0.0000,-3.0260,0.0000,0.0000,-6.5030,0.0000,0.0000,-3.6880,0.0000,0.0000,-2.8140,0.0000,0.0000,-1.7760,0.0000,0.0000,-7.6110,0.0000,0.0000,7.7850,0.0000,0.0000,-8.2240,0.0000,0.0000,-0.8430,0.0000,0.0000,-3.0150,0.0000,0.0000,4.4310,0.0000,0.0000,-2.4150,0.0000,0.0000,-4.1750,0.0000,0.0000,-0.8700,0.0000,0.0000,2.3010,0.0000,0.0000,-6.0890,0.0000,0.0000,-4.3520,0.0000,0.0000,-7.1430,0.0000,0.0000,1.4110,0.0000,0.0000,-8.5120,0.0000,0.0000,-4.0370,0.0000,0.0000,10.6520,0.0000,0.0000,-4.4570,0.0000,0.0000,-5.5580,0.0000,0.0000,-4.5520,0.0000,0.0000,-5.0480,0.0000,0.0000
1980-01-01T23:00:00Z,-6.4200,0.0000,0.0000,0.5270,0.0000,0.0000,-3.4680,0.0000,0.0000,-7.0290,0.0000,0.0000,-3.8700,0.0000,0.0000,-2.9500,0.0000,0.0000,-1.8220,0.0000,0.0000,-7.2870,0.0000,0.0000,7.3290,0.0000,0.0000,-8.4490,0.0000,0.0000,-0.9340,0.0000,0.0000,-3.1130,0.0000,0.0000,4.4770,0.0000,0.0000,-2.4840,0.0000,0.0000,-4.2750,0.0000,0.0000,-0.9770,0.0000,0.0000,2.2620,0.0000,0.0000,-6.2290,0.0000,0.0000,-4.1680,0.0000,0.0000,-6.9790,0.0000,0.0000,1.0980,0.0000,0.0000,-8.5140,0.0000,0.0000,-4.1160,0.0000,0.0000,10.5030,0.0000,0.0000,-4.6080,0.0000,0.0000,-5.6960,0.0000,0.0000,-4.5720,0.0000,0.0000,-5.1030,0.0000,0.0000
1980-01-02T00:00:00Z,-6.6660,0.0000,0.0000,0.5810,0.0000,0.0000,-3.9290,0.0000,0.0000,-7.4740,0.0000,0.0000,-4.0570,0.0000,0.0000,-3.0410,0.0000,0.0000,-1.9510,0.0000,0.0000,-6.8510,0.0000,0.0000,6.9680,0.0000,0.0000,-8.5830,0.0000,0.0000,-1.0110,0.0000,0.0000,-3.1590,0.0000,0.0000,4.4830,0.0000,0.0000,-2.6140,0.0000,0.0000,-4.3080,0.0000,0.0000,-1.1720,0.0000,0.0000,2.2190,0.0000,0.0000,-6.4090,0.0000,0.0000,-3.7630,0.0000,0.0000,-6.7390,0.0000,0.0000,0.9730,0.0000,0.0000,-8.7240,0.0000,0.0000,-4.1780,0.0000,0.0000,10.3690,0.0000,0.0000,-4.7100,0.0000,0.0000,-5.8300,0.0000,0.0000,-4.6060,0.0000,0.0000,-5.1820,0.0000,0.0000
1980-01-02T01:00:00Z,-6.8420,0.0000,0.0000,0.5720,0.0000,0.0000,-4.3460,0.0000,0.0000,-7.9380,0.0000,0.0000,-4.2660,0.0000,0.0000,-3.0450,0.0000,0.0000,-2.1710,0.0000,0.0000,-6.3790,0.0000,0.0000,6.7690,0.0000,0.0000,-8.5300,0.0000,0.0000,-1.0450,0.0000,0.0000,-3.1830,0.0000,0.0000,4.4620,0.0000,0.0000,-2.6560,0.0000,0.0000,-4.3290,0.0000,0.0000,-1.2410,0.0000,0.0000,2.1820,0.0000,0.0000,-6.5590,0.0000,0.0000,-3.4110,0.0000,0.0000,-6.5580,0.0000,0.0000,0.8050,0.0000,0.0000,-9.1240,0.0000,0.0000,-4.2100,0.0000,0.0000,10.2460,0.0000,0.0000,-4.8190,0.0000,0.0000,-5.9610,0.0000,0.0000,-4.6020,0.0000,0.0000,-5.2700,0.0000,0.0000
1980-01-02T02:00:00Z,-7.0170,0.0000,0.0000,0.5580,0.0000,0.0000,-4.6660,0.0000,0.0000,-8.6200,0.0000,0.0000,-4.4620,0.0000,0.0000,-3.0660,0.0000,0.0000,-2.4130,0.0000,0.0000,-5.8210,0.0000,0.0000,6.6200,0.0000,0.0000,-8.3870,0.0000,0.0000,-1.1080,0.0000,0.0000,-3.2030,0.0000,0.0000,4.5270,0.0000,0.0000,-2.6140,0.0000,0.0000,-4.7120,0.0000,0.0000,-1.1300,0.0000,0.0000,2.0710,0.0000,0.0000,-6.6330,0.0000,0.0000,-2.9880,0.0000,0.0000,-6.3410,0.0000,0.0000,0.7140,0.0000,0.0000,-9.5440,0.0000,0.0000,-4.2140,0.0000,0.0000,10.1620,0.0000,0.0000,-4.9600,0.0000,0.0000,-6.0780,0.0000,0.0000,-4.6570,0.0000,0.0000,-5.4130,0.0000,0.0000
1980-01-02T03:00:00Z,-7.1810,0.0000,0.0000,0.5560,0.0000,0.0000,-4.8670,0.0000,0.0000,-9.2420,0.0000,0.0000,-4.7580,0.0000,0.0000,-3.0720,0.0000,0.0000,-2.6320,0.0000,0.0000,-5.3100,0.0000,0.0000,6.4830,0.0000,0.0000,-8.3850,0.0000,0.0000,-1.2030,0.0000,0.0000,-3.2070,0.0000,0.0000,4.7300,0.0000,0.0000,-2.5720,0.0000,0.0000,-5.4030,0.0000,0.0000,-0.9580,0.0000,0.0000,2.0100,0.0000,0.0000,-6.6670,0.0000,0.0000,-2.6370,0.0000,0.0000,-6.1660,0.0000,0.0000,0.7800,0.0000,0.0000,-10.0060,0.0000,0.0000,-4.3470,0.0000,0.0000,10.1100,0.0000,0.0000,-5.1710,0.0000,0.0000,-6.2630,0.0000,0.0000,-4.6460,0.0000,0.0000,-5.8010,0.0000,0.0000
