MeasureItem,Month,Year,Category,Area,MeasureItemID,CreationDate,Representativity,ProvidedValue,ProvidedValueCode
Monthly Domestic Values,2,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,73.6489,
Monthly Domestic Values,3,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,70.0875,
Monthly Domestic Values,4,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,44.1886,
Monthly Domestic Values,5,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,23.1517,
Monthly Domestic Values,6,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,27.3108,
Monthly Domestic Values,7,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,23.9058,
Monthly Domestic Values,8,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,15.0526,
Monthly Domestic Values,9,2024,Hydro Pumped Storage,HR,B10,2024-12-06 14:45:58,100,9.5334,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,163.1556,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,132.1685,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,151.2703,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,152.645,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,171.2226,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,197.1601,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,160.585,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,103.9899,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,HR,B11,2024-12-06 14:45:58,100,147.203,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,496.8505,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,392.1208,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,491.2693,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,316.6091,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,205.2447,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,233.9634,
Monthly Domestic Values,7,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,225.347,
Monthly Domestic Values,8,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,225.188,
Monthly Domestic Values,9,2024,Hydro Water Reservoir,HR,B12,2024-12-06 14:45:58,100,159.4551,
Monthly Domestic Values,1,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,21.4684,
Monthly Domestic Values,2,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,20.774,
Monthly Domestic Values,3,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,23.046,
Monthly Domestic Values,4,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,22.2576,
Monthly Domestic Values,5,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,22.996,
Monthly Domestic Values,6,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,22.0196,
Monthly Domestic Values,7,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,22.644,
Monthly Domestic Values,8,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,23.75,
Monthly Domestic Values,9,2024,Other renewable,HR,B15,2024-12-06 14:45:58,100,22.8784,
Monthly Domestic Values,1,2024,Solar,HR,B16,2024-12-06 14:45:58,100,6.8538,
Monthly Domestic Values,2,2024,Solar,HR,B16,2024-12-06 14:45:58,100,7.9502,
Monthly Domestic Values,3,2024,Solar,HR,B16,2024-12-06 14:45:58,100,12.0498,
Monthly Domestic Values,4,2024,Solar,HR,B16,2024-12-06 14:45:58,100,18.1406,
Monthly Domestic Values,5,2024,Solar,HR,B16,2024-12-06 14:45:58,100,21.2521,
Monthly Domestic Values,6,2024,Solar,HR,B16,2024-12-06 14:45:58,100,23.1715,
Monthly Domestic Values,7,2024,Solar,HR,B16,2024-12-06 14:45:58,100,27.3226,
Monthly Domestic Values,8,2024,Solar,HR,B16,2024-12-06 14:45:58,100,37.5673,
Monthly Domestic Values,9,2024,Solar,HR,B16,2024-12-06 14:45:58,100,29.7065,
Monthly Domestic Values,1,2024,Waste,HR,B17,2024-12-06 14:45:58,100,6.578,
Monthly Domestic Values,2,2024,Waste,HR,B17,2024-12-06 14:45:58,100,6.1136,
Monthly Domestic Values,3,2024,Waste,HR,B17,2024-12-06 14:45:58,100,6.5828,
Monthly Domestic Values,4,2024,Waste,HR,B17,2024-12-06 14:45:58,100,6.1516,
Monthly Domestic Values,5,2024,Waste,HR,B17,2024-12-06 14:45:58,100,5.7364,
Monthly Domestic Values,6,2024,Waste,HR,B17,2024-12-06 14:45:58,100,5.1008,
Monthly Domestic Values,7,2024,Waste,HR,B17,2024-12-06 14:45:58,100,4.1136,
Monthly Domestic Values,8,2024,Waste,HR,B17,2024-12-06 14:45:58,100,4.21,
Monthly Domestic Values,9,2024,Waste,HR,B17,2024-12-06 14:45:58,100,4.592,
Monthly Domestic Values,1,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,293.2878,
Monthly Domestic Values,2,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,207.821,
Monthly Domestic Values,3,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,248.7196,
Monthly Domestic Values,4,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,202.4176,
Monthly Domestic Values,5,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,186.9934,
Monthly Domestic Values,6,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,110.6128,
Monthly Domestic Values,7,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,190.4811,
Monthly Domestic Values,8,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,160.9036,
Monthly Domestic Values,9,2024,Wind Onshore,HR,B19,2024-12-06 14:45:58,100,251.1183,
Monthly Domestic Values,1,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,85.90461,
Monthly Domestic Values,2,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,76.636695,
Monthly Domestic Values,3,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,83.0156825,
Monthly Domestic Values,4,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,78.988735,
Monthly Domestic Values,5,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,54.14438,
Monthly Domestic Values,6,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,61.0227,
Monthly Domestic Values,7,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,35.447145,
Monthly Domestic Values,8,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,35.629245,
Monthly Domestic Values,9,2024,Biomass,HU,B01,2024-12-06 14:45:58,100,83.52183,
Monthly Domestic Values,1,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.04053,
Monthly Domestic Values,2,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.0265425,
Monthly Domestic Values,3,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.0510175,
Monthly Domestic Values,4,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.0242525,
Monthly Domestic Values,5,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.020005,
Monthly Domestic Values,6,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.0095875,
Monthly Domestic Values,7,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.035615,
Monthly Domestic Values,8,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.0129125,
Monthly Domestic Values,9,2024,Consumption of Fossil Oil,HU,(B06),2024-12-06 14:53:24,100,0.00415,
Monthly Domestic Values,1,2024,Consumption of Hydro Water Reservoir,HU,(B12),2024-12-06 14:53:24,100,0.0036175,
Monthly Domestic Values,2,2024,Consumption of Hydro Water Reservoir,HU,(B12),2024-12-06 14:53:24,100,0.00049,
Monthly Domestic Values,3,2024,Consumption of Hydro Water Reservoir,HU,(B12),2024-12-06 14:53:24,100,0.0000175,
Monthly Domestic Values,1,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,192.8841,
Monthly Domestic Values,2,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,186.63668,
Monthly Domestic Values,3,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,200.73205,
Monthly Domestic Values,4,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,189.4161175,
Monthly Domestic Values,5,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,184.38086,
Monthly Domestic Values,6,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,198.33116,
Monthly Domestic Values,7,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,210.6319075,
Monthly Domestic Values,8,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,202.6249125,
Monthly Domestic Values,9,2024,Fossil Brown coal/Lignite,HU,B02,2024-12-06 14:45:58,100,192.54547,
Monthly Domestic Values,1,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,750.99586,
Monthly Domestic Values,2,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,548.8715325,
Monthly Domestic Values,3,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,516.487505,
Monthly Domestic Values,4,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,385.9548925,
Monthly Domestic Values,5,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,370.583895,
Monthly Domestic Values,6,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,343.9575875,
Monthly Domestic Values,7,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,417.1855825,
Monthly Domestic Values,8,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,418.2867575,
Monthly Domestic Values,9,2024,Fossil Gas,HU,B04,2024-12-06 14:45:58,100,418.1210575,
Monthly Domestic Values,1,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,26.8145325,
Monthly Domestic Values,2,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,25.70722,
Monthly Domestic Values,3,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,26.5398375,
Monthly Domestic Values,4,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,26.3157375,
Monthly Domestic Values,5,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,27.25367,
Monthly Domestic Values,6,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,27.4473775,
Monthly Domestic Values,7,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,0.496325,
Monthly Domestic Values,8,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,7.23984,
Monthly Domestic Values,9,2024,Fossil Hard coal,HU,B05,2024-12-06 14:45:58,100,19.198755,
Monthly Domestic Values,1,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.1945725,
Monthly Domestic Values,2,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.1848125,
Monthly Domestic Values,3,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,1.53617,
Monthly Domestic Values,4,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.6473525,
Monthly Domestic Values,5,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.550505,
Monthly Domestic Values,6,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.1674625,
Monthly Domestic Values,7,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,8.1314675,
Monthly Domestic Values,8,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,1.187545,
Monthly Domestic Values,9,2024,Fossil Oil,HU,B06,2024-12-06 14:45:58,100,0.2999,
Monthly Domestic Values,1,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.4551225,
Monthly Domestic Values,2,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.5755125,
Monthly Domestic Values,3,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.65313,
Monthly Domestic Values,4,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.4795275,
Monthly Domestic Values,5,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.377945,
Monthly Domestic Values,6,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.1541325,
Monthly Domestic Values,7,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.1551875,
Monthly Domestic Values,8,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.158855,
Monthly Domestic Values,9,2024,Geothermal,HU,B09,2024-12-06 14:45:58,100,0.238805,
Monthly Domestic Values,1,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,5.609095,
Monthly Domestic Values,2,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,5.9956075,
Monthly Domestic Values,3,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,9.650455,
Monthly Domestic Values,4,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,9.2509675,
Monthly Domestic Values,5,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,11.249485,
Monthly Domestic Values,6,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,11.275195,
Monthly Domestic Values,7,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,10.82721,
Monthly Domestic Values,8,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,5.7979125,
Monthly Domestic Values,9,2024,Hydro Run-of-river and poundage,HU,B11,2024-12-06 14:45:58,100,5.31964,
Monthly Domestic Values,1,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,0.0544075,
Monthly Domestic Values,2,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,0.9130675,
Monthly Domestic Values,3,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,8.9072375,
Monthly Domestic Values,4,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,10.5436275,
Monthly Domestic Values,5,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,14.0216075,
Monthly Domestic Values,6,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,13.5959025,
Monthly Domestic Values,7,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,11.7129775,
Monthly Domestic Values,8,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,6.05933,
Monthly Domestic Values,9,2024,Hydro Water Reservoir,HU,B12,2024-12-06 14:45:58,100,5.8553925,
Monthly Domestic Values,1,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1416.659873,
Monthly Domestic Values,2,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1108.015995,
Monthly Domestic Values,3,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1059.702268,
Monthly Domestic Values,4,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1261.979803,
Monthly Domestic Values,5,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1155.902645,
Monthly Domestic Values,6,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1290.2422,
Monthly Domestic Values,7,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1376.27131,
Monthly Domestic Values,8,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1232.59345,
Monthly Domestic Values,9,2024,Nuclear,HU,B14,2024-12-06 14:45:58,100,1110.004165,
Monthly Domestic Values,1,2024,Other,HU,B20,2024-12-06 14:45:58,100,45.7629825,
Monthly Domestic Values,2,2024,Other,HU,B20,2024-12-06 14:45:58,100,43.9643575,
Monthly Domestic Values,3,2024,Other,HU,B20,2024-12-06 14:45:58,100,44.70329,
Monthly Domestic Values,4,2024,Other,HU,B20,2024-12-06 14:45:58,100,37.8596425,
Monthly Domestic Values,5,2024,Other,HU,B20,2024-12-06 14:45:58,100,41.69399,
Monthly Domestic Values,6,2024,Other,HU,B20,2024-12-06 14:45:58,100,35.369755,
Monthly Domestic Values,7,2024,Other,HU,B20,2024-12-06 14:45:58,100,35.9704725,
Monthly Domestic Values,8,2024,Other,HU,B20,2024-12-06 14:45:58,100,19.81709,
Monthly Domestic Values,9,2024,Other,HU,B20,2024-12-06 14:45:58,100,30.9221975,
Monthly Domestic Values,1,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,3.34288,
Monthly Domestic Values,2,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,6.6637175,
Monthly Domestic Values,3,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,9.75164,
Monthly Domestic Values,4,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,9.4888275,
Monthly Domestic Values,5,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,7.3022575,
Monthly Domestic Values,6,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,7.0540525,
Monthly Domestic Values,7,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,12.116435,
Monthly Domestic Values,8,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,12.6052525,
Monthly Domestic Values,9,2024,Other renewable,HU,B15,2024-12-06 14:45:58,100,12.3824,
Monthly Domestic Values,1,2024,Solar,HU,B16,2024-12-06 14:45:58,100,233.3036325,
Monthly Domestic Values,2,2024,Solar,HU,B16,2024-12-06 14:45:58,100,287.221315,
Monthly Domestic Values,3,2024,Solar,HU,B16,2024-12-06 14:45:58,100,430.9955,
Monthly Domestic Values,4,2024,Solar,HU,B16,2024-12-06 14:45:58,100,589.085315,
Monthly Domestic Values,5,2024,Solar,HU,B16,2024-12-06 14:45:58,100,671.2650625,
Monthly Domestic Values,6,2024,Solar,HU,B16,2024-12-06 14:45:58,100,657.2183925,
Monthly Domestic Values,7,2024,Solar,HU,B16,2024-12-06 14:45:58,100,748.70329,
Monthly Domestic Values,8,2024,Solar,HU,B16,2024-12-06 14:45:58,100,721.9192375,
Monthly Domestic Values,9,2024,Solar,HU,B16,2024-12-06 14:45:58,100,505.584965,
Monthly Domestic Values,1,2024,Waste,HU,B17,2024-12-06 14:45:58,100,13.350035,
Monthly Domestic Values,2,2024,Waste,HU,B17,2024-12-06 14:45:58,100,12.9360525,
Monthly Domestic Values,3,2024,Waste,HU,B17,2024-12-06 14:45:58,100,16.457815,
Monthly Domestic Values,4,2024,Waste,HU,B17,2024-12-06 14:45:58,100,5.4517725,
Monthly Domestic Values,5,2024,Waste,HU,B17,2024-12-06 14:45:58,100,9.142455,
Monthly Domestic Values,6,2024,Waste,HU,B17,2024-12-06 14:45:58,100,14.4133325,
Monthly Domestic Values,7,2024,Waste,HU,B17,2024-12-06 14:45:58,100,13.3209725,
Monthly Domestic Values,8,2024,Waste,HU,B17,2024-12-06 14:45:58,100,11.13435,
Monthly Domestic Values,9,2024,Waste,HU,B17,2024-12-06 14:45:58,100,9.3388725,
Monthly Domestic Values,1,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,79.8341375,
Monthly Domestic Values,2,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,73.3722225,
Monthly Domestic Values,3,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,75.7220325,
Monthly Domestic Values,4,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,66.0682725,
Monthly Domestic Values,5,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,41.1488725,
Monthly Domestic Values,6,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,29.2622,
Monthly Domestic Values,7,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,38.27317,
Monthly Domestic Values,8,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,26.593935,
Monthly Domestic Values,9,2024,Wind Onshore,HU,B19,2024-12-06 14:45:58,100,54.18861,
Monthly Domestic Values,1,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.566045,
Monthly Domestic Values,2,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,0.830195,
Monthly Domestic Values,3,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.340615,
Monthly Domestic Values,4,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.708975,
Monthly Domestic Values,5,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,0.945695,
Monthly Domestic Values,6,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.3587,
Monthly Domestic Values,7,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.266905,
Monthly Domestic Values,8,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,2.54961,
Monthly Domestic Values,9,2024,Consumption of Fossil Gas,IE,(B04),2024-12-06 14:53:24,100,1.7522,
Monthly Domestic Values,1,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.63043,
Monthly Domestic Values,2,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,2.948955,
Monthly Domestic Values,3,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.876495,
Monthly Domestic Values,4,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.8425,
Monthly Domestic Values,5,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.85745,
Monthly Domestic Values,6,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.147045,
Monthly Domestic Values,7,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,5.68955,
Monthly Domestic Values,8,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,7.02203,
Monthly Domestic Values,9,2024,Consumption of Fossil Hard coal,IE,(B05),2024-12-06 14:53:24,100,3.530785,
Monthly Domestic Values,1,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.83622,
Monthly Domestic Values,2,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.386795,
Monthly Domestic Values,3,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.60299,
Monthly Domestic Values,4,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.878885,
Monthly Domestic Values,5,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.22622,
Monthly Domestic Values,6,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.463855,
Monthly Domestic Values,7,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.83704,
Monthly Domestic Values,8,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.22719,
Monthly Domestic Values,9,2024,Consumption of Fossil Oil,IE,(B06),2024-12-06 14:53:24,100,0.05786,
Monthly Domestic Values,1,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.407195,
Monthly Domestic Values,3,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.12334,
Monthly Domestic Values,4,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.136235,
Monthly Domestic Values,7,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.298575,
Monthly Domestic Values,8,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.250125,
Monthly Domestic Values,9,2024,Consumption of Fossil Peat,IE,(B08),2024-12-06 14:53:24,100,0.39412,
Monthly Domestic Values,1,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,38.723375,
Monthly Domestic Values,2,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,20.526555,
Monthly Domestic Values,3,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,33.30239,
Monthly Domestic Values,4,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,37.19652,
Monthly Domestic Values,5,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,41.246035,
Monthly Domestic Values,6,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,34.460635,
Monthly Domestic Values,7,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,40.68671,
Monthly Domestic Values,8,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,38.791135,
Monthly Domestic Values,9,2024,Consumption of Hydro Pumped Storage,IE,(B10),2024-12-06 14:53:24,100,35.30234,
Monthly Domestic Values,4,2024,Consumption of Hydro Run-of-river and poundage,IE,(B11),2024-12-06 14:53:24,100,0.01057,
Monthly Domestic Values,5,2024,Consumption of Hydro Run-of-river and poundage,IE,(B11),2024-12-06 14:53:24,100,0.18797,
Monthly Domestic Values,6,2024,Consumption of Hydro Run-of-river and poundage,IE,(B11),2024-12-06 14:53:24,100,0.054765,
Monthly Domestic Values,7,2024,Consumption of Hydro Run-of-river and poundage,IE,(B11),2024-12-06 14:53:24,100,0.00039,
Monthly Domestic Values,1,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.48591,
Monthly Domestic Values,2,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.23851,
Monthly Domestic Values,3,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.38426,
Monthly Domestic Values,4,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.45724,
Monthly Domestic Values,5,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.467895,
Monthly Domestic Values,6,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.464895,
Monthly Domestic Values,7,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.408215,
Monthly Domestic Values,8,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.46735,
Monthly Domestic Values,9,2024,Consumption of Other,IE,(B20),2024-12-06 14:53:24,100,0.39912,
Monthly Domestic Values,1,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,865.19686,
Monthly Domestic Values,2,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,339.52933,
Monthly Domestic Values,3,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,487.974115,
Monthly Domestic Values,4,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,621.00763,
Monthly Domestic Values,5,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,779.07649,
Monthly Domestic Values,6,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,673.601385,
Monthly Domestic Values,7,2024,Fossil Gas,IE,B04,2024-12-06 14:45:58,100,741.550115,
